PC1,PC2,assignment_delay_label
1.537274367073012,0.5817551076533661,3
1.3408623735064311,1.7776787391783504,3
1.303819347766041,-1.9836634358364214,3
1.7005810054001675,0.6811053526139107,4
-2.5524524380746594,-1.6701785410025642,1
1.3764383573639705,0.2703695156376601,3
2.586815634264031,0.665242992943195,4
-2.9211313136845627,2.202743841108221,1
2.3716132699756765,-1.4085357842662207,4
2.030320877926421,0.5945677024061083,4
-0.6143266127825221,-0.7364962912248667,2
-1.86418706706028,-1.2871951905774766,1
1.3281562211241955,-1.3281437474625923,3
-0.8144475794434758,-0.8651152244786058,2
-1.298521546608942,0.9796503556493473,2
0.8928209070671798,-0.6171929008694121,3
0.8352832950966516,-0.9260660083878169,3
-1.4038035791160868,1.850326627484718,2
0.9564427373772466,-0.14443987125754976,3
0.8867366887276411,-0.7810728229628694,3
-0.6840326614321276,-1.3731292429301862,2
-0.520283690774762,0.5556563488542821,2
-2.5238585739476824,-0.2885644594748842,1
-3.072711847662851,0.6017180935106671,1
0.7782833988292818,1.5431235265478065,3
-2.9908373623341684,1.5661108894029012,1
1.5251059303939347,0.25399526346645157,3
1.3159877844451182,-1.6559035916495068,3
-2.470577952745977,-0.7057857451103302,1
1.519021712054396,0.09011534137299428,3
-0.9318980486296979,-0.3221987968301496,2
2.396487859036989,2.0250465465616365,4
1.3286939368273538,1.449918894991436,3
0.7624059890558317,-0.10917888241783155,3
0.8138593826868211,0.03581430300711605,3
-3.768215469695921,1.3540807272881585,0
0.6805315037271488,-1.0735716783100655,3
1.630874956750562,0.04447240090859124,4
1.303819347766041,-1.9836634358364214,3
0.7624059890558317,-0.10917888241783155,3
2.413811187875913,0.026097556740574367,4
-3.3153832419741174,-0.9409287752985666,1
-2.9581743394249536,-1.5585983339065512,1
1.3408623735064311,1.7776787391783504,3
-0.6114136518341979,0.8809037085438954,2
0.7655772464470461,-1.5626989600931362,3
2.4956856732045956,0.9904903526328084,4
-0.9442582471436715,0.1755967896699232,2
-3.100180877685762,1.1328500019108494,1
0.7502375523767543,-0.43693872660474614,3
-0.9379822669692366,-0.4860787189236069,2
0.7473245914284301,-2.054338726373508,3
-1.4098877974556256,1.6864467053912608,2
0.6327870831905321,0.10597770104371004,3
1.3189007453934423,-0.03850359188074485,3
0.5874179078990812,0.12486443771221975,3
1.5311901487334734,0.4178751855599088,3
-2.3456992353997173,-1.97612785728024,1
1.2136187128862974,0.8321726799546258,3
1.8634006498778406,0.11930218829694494,4
-2.257740531731496,-0.8478551392945488,1
-3.396854495699048,0.19098225653441636,0
1.2370262600647597,-1.0028963877729788,3
0.9625269557167853,0.019440050835907607,3
1.4553998817443292,-0.38263768823886796,3
-2.257740531731496,-0.8478551392945488,1
-0.9318980486296979,-0.3221987968301496,2
0.8138593826868211,0.03581430300711605,3
0.8352832950966516,-0.9260660083878169,3
1.770287054049773,1.3177383043192303,4
-2.464493734406438,-0.541905823016873,1
1.3735253964156462,-1.347030484131102,3
-1.5492998947548366,0.41318080198062174,2
-1.0897545627824212,-1.261549035834173,2
1.3825225757035091,0.4342494377311174,3
1.4614841000838679,-0.21875776614541073,3
1.9270224801879074,0.5920552179088071,4
-2.47983342847673,0.5838544104715173,1
-2.40695612243591,-0.23303271549846807,1
1.5251059303939347,0.25399526346645157,3
1.2711563248568256,1.1410457874730309,3
-1.8497397635979849,-0.34591526275873596,2
-3.925880222013748,-0.4108249424028525,0
-3.536266592998259,-1.0822836468762227,0
2.4956856732045956,0.9904903526328084,4
-2.891639548166562,0.5315546954740732,1
-1.7800337149483794,0.29071768894658356,2
-2.9454681870427173,1.5472241527343917,1
-0.9197296119506206,0.0055610473567649825,2
0.8138593826868211,0.03581430300711605,3
1.2075344945467588,0.6682927578611686,3
-2.4087442492801676,0.06231327466063233,1
1.5311901487334734,0.4178751855599088,3
1.3220720027846569,-1.4920236695560496,3
-1.4098877974556256,1.6864467053912608,2
-1.0807573834945583,0.5197308860280463,2
1.3796096147551848,-1.1831505620376446,3
1.8694848682173792,0.28318211039040225,4
1.303819347766041,-1.9836634358364214,3
0.6388713015300708,0.2698576231371673,3
1.5129374937148574,-0.0737645807204631,3
1.3642699206848932,-0.057390328549254514,3
-3.3907702773595094,0.35486217862787367,0
1.446144406013576,0.9070024673429795,3
2.517109585614426,0.028610041237875472,4
-1.9156404606912696,-1.432188376002424,1
1.4400601876740373,0.7431225452495223,3
-2.40695612243591,-0.23303271549846807,1
1.4400601876740373,0.7431225452495223,3
1.3469465918459698,1.9415586612718077,3
1.283324761535903,1.4688056316599456,3
-0.8266160161225531,-1.1928750686655203,2
0.8957338680155039,1.0002070988993503,3
0.9807796107354013,0.5110798171162795,3
2.49885693059581,-0.4630297250424964,4
-3.136333677972918,0.12896506389880488,1
-0.9258138302901593,-0.1583188747366924,2
-2.6669899463125577,0.490137886414654,1
2.3328660287269223,1.5522935169497745,4
1.1378284458971533,0.03165980615584914,3
1.3159877844451182,-1.6559035916495068,3
1.3796096147551848,-1.1831505620376446,3
1.1953660578676812,0.3405329136742541,3
-3.6751018738678534,0.15564461126587298,0
1.2370262600647597,-1.0028963877729788,3
-2.1122442160927464,0.5892906862095475,1
0.7441533340372156,-0.6008186486982036,3
1.283324761535903,1.4688056316599456,3
1.3220720027846569,-1.4920236695560496,3
-1.5310472397362205,0.9048205682609936,2
-1.374311813598086,0.17913748185057043,2
-1.7224961029778512,0.5995907964649886,2
-3.472644762688192,-0.6095306172643604,0
1.7642028357102344,1.153858382225773,4
0.6805315037271488,-1.0735716783100655,3
-0.7288641210204202,1.4238201361923517,2
-1.28318185253865,-0.14610987783904306,2
-1.4098877974556256,1.6864467053912608,2
1.4614841000838679,-0.21875776614541073,3
2.5110253672748875,-0.13526988085558178,4
1.4432314450652517,-0.7103975324257826,3
2.4956856732045956,0.9904903526328084,4
2.2570757617377786,0.7517806431509975,4
-2.1244126527718237,0.26153084202263294,1
1.9606148292768153,-0.04206524929921118,4
-2.5275778490133467,1.7634037898252932,1
1.5129374937148574,-0.0737645807204631,3
-1.4098877974556256,1.6864467053912608,2
2.4927727122562717,-0.6269096471359538,4
2.586815634264031,0.665242992943195,4
0.7534088097679688,-1.8904588042800508,3
1.4675683184234065,-0.054877844051953395,3
-1.2317284589076607,-0.0011166924140953705,2
-0.6174978701737367,0.7170237864504382,2
-2.435899870279461,0.8397082585108072,1
1.4400601876740373,0.7431225452495223,3
-1.225644240568122,0.16276322967936196,2
1.3764383573639705,0.2703695156376601,3
1.3189007453934423,-0.03850359188074485,3
-2.1819502647423517,-0.047342265495771994,1
2.2449073250587013,0.42402079896408296,4
2.5017698915441344,1.1543702747262659,4
0.7782833988292818,1.5431235265478065,3
1.4553998817443292,-0.38263768823886796,3
0.7024931318401376,0.7426106527490295,3
-2.9581743394249536,-1.5585983339065512,1
1.1378284458971533,0.03165980615584914,3
-1.4098877974556256,1.6864467053912608,2
-2.7368877567970595,0.6790603653963221,1
-0.9318980486296979,-0.3221987968301496,2
-3.802345534487987,-0.7898614479578514,0
-3.7621312513563825,1.5179606493816158,0
-1.9309801547615615,-0.30642814251403394,1
2.413811187875913,0.026097556740574367,4
1.2248578233856822,-1.3306562319598934,3
1.8278246660203012,1.6266114118376354,4
-0.8205317977830144,-1.028995146572063,2
-1.2134758038890445,0.4905230738662765,2
0.9564427373772466,-0.14443987125754976,3
-2.209458395491721,0.7506581238057037,1
1.2136187128862974,0.8321726799546258,3
-2.1120524542578503,-0.23626474447743998,1
0.7085773501796763,0.9064905748424867,3
1.3408623735064311,1.7776787391783504,3
-1.9090185266485726,1.5097541885450614,1
1.3886067940430478,0.5981293598245746,3
1.5251059303939347,0.25399526346645157,3
-3.768215469695921,1.3540807272881585,0
2.49885693059581,-0.4630297250424964,4
0.8321120377054371,0.5274540692874878,3
2.1752012764090956,-0.21261215274123663,4
-3.1424178963124567,-0.03491485819465246,1
-2.511690137268605,0.03919538471203042,1
-2.828017717856495,1.0043077250859356,1
-1.4347623865169383,-1.7471356254365966,2
-2.024093750589629,0.8920079735082515,1
1.1195757908785373,-0.4599799601245227,3
0.8413675134361903,-0.7621860862943597,3
2.2804833089162404,-1.0832884245766072,4
0.8352832950966516,-0.9260660083878169,3
0.7502375523767543,-0.43693872660474614,3
-0.7288641210204202,1.4238201361923517,2
0.9018180863550426,1.1640870209928078,3
1.2945638720352877,-0.6940232802545742,3
-1.440846604856477,-1.9110155475300539,2
-2.3208246463384046,1.4574544735476171,1
-0.6689512638047261,0.5720306010254905,2
-3.1881395813539837,0.004577283925157869,1
-0.7166956843413429,1.7515799803792662,2
-1.513723910897297,-1.0941284215600686,2
1.4432314450652517,-0.7103975324257826,3
0.8260278193658984,0.3635741471940307,3
1.3642699206848932,-0.057390328549254514,3
-0.9318980486296979,-0.3221987968301496,2
1.4522286243531146,1.070882389436437,3
-0.6082423944429834,-0.5726163691314095,2
0.6866157220666874,-0.9096917562166084,3
-2.5677921321449513,-0.5444183075141741,1
-2.4283800348457403,0.7288475958964651,1
-3.808429752827526,-0.9537413700513088,0
-2.533662067352885,1.599523867731836,1
2.024236659586882,0.43068778031265104,4
0.6805315037271488,-1.0735716783100655,3
2.4927727122562717,-0.6269096471359538,4
0.7594930281075074,-1.7265788821865935,3
-3.2751689588425124,1.3668933220409005,1
0.9564427373772466,-0.14443987125754976,3
1.3128165270539036,-0.20238351397420215,3
1.1953660578676812,0.3405329136742541,3
-2.891639548166562,0.5315546954740732,1
-1.513723910897297,-1.0941284215600686,2
0.7563217707162929,-0.27305880451128883,3
1.143912664236692,0.19553972824930638,3
-1.28318185253865,-0.14610987783904306,2
1.258987888177748,0.8132859432861161,3
1.3764383573639705,0.2703695156376601,3
2.489601454865057,0.8266104305393511,4
2.3146133737083066,1.0606537506694025,4
-1.4795938461052311,1.0498137536859413,2
0.7473245914284301,-2.054338726373508,3
-0.520283690774762,0.5556563488542821,2
-1.8436555452584462,-0.18203534066527866,2
1.519021712054396,0.09011534137299428,3
2.3904036406974503,1.8611666244681793,4
1.3099035661055796,-1.819783513742964,3
1.537274367073012,0.5817551076533661,3
0.7965360538478977,2.0347632928281785,3
2.3146133737083066,1.0606537506694025,4
0.5691652528804653,-0.3667753285681521,3
1.1892818395281426,0.17665299158079667,3
1.306732308714365,-0.36626343606765943,3
-1.9338931157098855,-1.9238281422827959,1
1.3917780514342624,-0.8553907178507303,3
1.3159877844451182,-1.6559035916495068,3
0.8867366887276411,-0.7810728229628694,3
-3.786468124714537,0.8624409610077864,0
-3.913711785334671,-0.083065098215938,0
-3.6415486255054037,-0.21160737504085206,0
1.8151185136380656,-1.4792110748033074,4
1.3286939368273538,1.449918894991436,3
-1.3014345075572662,-0.6377496441194149,2
-0.5446205641329166,-0.09986333951954726,2
-0.8327002344620917,-1.3567549907589775,2
0.7268300051982922,1.3981303411228587,3
1.537274367073012,0.5817551076533661,3
-2.631413962455018,-1.0171713371260362,1
-2.603368116002491,0.9628909160265162,1
0.7534088097679688,-1.8904588042800508,3
-1.5310472397362205,0.9048205682609936,2
2.396487859036989,2.0250465465616365,4
-1.3106899832880192,0.6518905114624327,2
0.7594930281075074,-1.7265788821865935,3
0.7904518355083591,1.870883370734721,3
-1.422593949837861,-1.419375781249682,2
-2.325081637107227,0.7313600803937663,1
-2.970342776104031,-1.8863581780934657,1
0.5813336895595426,-0.03901548438123752,3
0.8170306400780356,-1.4177057746681887,3
1.4675683184234065,-0.054877844051953395,3
1.303819347766041,-1.9836634358364214,3
2.4474035369648206,-0.6080229104674442,4
0.8835654313364266,0.6724472547124356,3
-1.1406702407102522,1.3715204211949075,2
